,time,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,55.11204339288163,62.76471421039161,14.495733501781995
1,2021-01-01 01:00:00,57.549092387067354,61.95226123544704,14.288072730546581
2,2021-01-01 02:00:00,56.687580204074294,58.00459431368539,14.080784747169544
3,2021-01-01 03:00:00,80.27798529867678,61.510257651753754,13.64970256280384
4,2021-01-01 04:00:00,96.7216766450839,59.7705665204305,13.033530522630052
5,2021-01-01 05:00:00,75.58301530572763,56.91663602461973,12.558868845222902
6,2021-01-01 06:00:00,60.94518212834965,56.51341233545765,12.151632817969876
7,2021-01-01 07:00:00,67.09226017884326,58.78111246176176,11.789510232338516
8,2021-01-01 08:00:00,67.27751484404313,54.82396995355567,12.302088863866087
9,2021-01-01 09:00:00,59.589358509922384,44.286463242836945,13.905483292520767
10,2021-01-01 10:00:00,45.51806842241289,37.285559549494245,15.222005589494062
11,2021-01-01 11:00:00,43.811527923276174,34.12930692907841,16.38575527121842
12,2021-01-01 12:00:00,45.54036277981546,31.19850499153305,17.739943095038104
13,2021-01-01 13:00:00,42.35545328771741,28.5417968448031,18.653617829188665
14,2021-01-01 14:00:00,39.40356947320686,27.297393206937112,19.232411441650537
15,2021-01-01 15:00:00,39.8704690339162,27.830246389537027,19.377588908173983
16,2021-01-01 16:00:00,41.023331394980055,29.107210562335734,19.176287554036758
17,2021-01-01 17:00:00,45.44323295360203,31.742811225172705,18.33571456156774
18,2021-01-01 18:00:00,52.58519009778688,36.223999812097794,17.155273569608184
19,2021-01-01 19:00:00,76.83779208161194,40.5774342335976,16.45448152060321
20,2021-01-01 20:00:00,88.38403451375365,43.7901408767987,16.014775677002348
21,2021-01-01 21:00:00,106.65854436095559,46.343327641807925,15.676352287921029
22,2021-01-01 22:00:00,114.86405636670304,49.05271851790518,15.310551904213872
23,2021-01-01 23:00:00,130.7795525816055,53.345683585142936,14.829171559411234
24,2021-01-02 00:00:00,134.13111662814313,56.624577940767566,14.45430312674422
25,2021-01-02 01:00:00,140.5159622154832,59.93479223530643,14.10962419001477
26,2021-01-02 02:00:00,156.71061710546502,62.2958482672756,13.670544180182782
27,2021-01-02 03:00:00,163.8030978269614,65.47601143658665,13.279390897913203
28,2021-01-02 04:00:00,144.20694813261724,68.65078670011268,12.964447151639279
29,2021-01-02 05:00:00,144.17064463704344,70.577951699069,12.761600713987763
30,2021-01-02 06:00:00,141.81378901175822,70.66284046352513,12.467738026767055
31,2021-01-02 07:00:00,114.5934956463637,67.73160527430618,12.211675572503099
32,2021-01-02 08:00:00,99.59123317536147,61.34557632794362,13.006876047547776
33,2021-01-02 09:00:00,109.05686019965289,58.201984025256884,14.725158714475016
34,2021-01-02 10:00:00,118.63679451215074,53.770137731369815,16.25178830281592
35,2021-01-02 11:00:00,113.81632495139688,48.9241311186209,17.560377240654418
36,2021-01-02 12:00:00,109.52187605217571,45.69546454918995,18.69570623543588
37,2021-01-02 13:00:00,106.45331439883688,41.80166581273681,19.706341183226826
