,time,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,51.44789449217214,63.53477574387661,14.883811188408295
1,2021-01-01 01:00:00,54.02766146808685,63.013758773834326,14.694374482887183
2,2021-01-01 02:00:00,53.79947610632664,59.853594563837305,14.49352574608992
3,2021-01-01 03:00:00,72.68433755068583,63.088934128544274,14.06736141207817
4,2021-01-01 04:00:00,80.86581582616121,61.37547043836773,13.447048437303856
5,2021-01-01 05:00:00,66.43685435580457,58.272913381395846,13.034443015198397
6,2021-01-01 06:00:00,59.83558945565287,58.02128474042617,12.674779648284774
7,2021-01-01 07:00:00,66.7723993027252,60.079222656079644,12.323747927696424
8,2021-01-01 08:00:00,67.16357281176955,55.75645732219507,12.925288269043145
9,2021-01-01 09:00:00,54.512268789571905,45.27956932516737,14.488057026968944
10,2021-01-01 10:00:00,42.616333640370684,38.8474224608704,15.634656898203056
11,2021-01-01 11:00:00,41.172932600507146,36.08337966393857,16.668550255611393
12,2021-01-01 12:00:00,42.126440731699326,33.63900419334601,17.765817324164292
13,2021-01-01 13:00:00,40.259675126953766,31.732434980338667,18.559960142993503
14,2021-01-01 14:00:00,37.58442503451199,30.363658988623023,19.19270785318321
15,2021-01-01 15:00:00,37.45704107828325,31.264640057840335,19.441891980513567
16,2021-01-01 16:00:00,38.76058108287346,31.989721659822884,19.39707305662914
17,2021-01-01 17:00:00,43.28382889678455,34.43330897719869,18.602537266074943
18,2021-01-01 18:00:00,51.99134433902704,38.55235593358051,17.480720252186078
19,2021-01-01 19:00:00,73.20845105409148,43.59855863898823,16.77570267850236
20,2021-01-01 20:00:00,82.26387570650914,46.60525823105724,16.320694579540305
21,2021-01-01 21:00:00,94.66304679650432,50.08450580016371,15.947263885873777
22,2021-01-01 22:00:00,107.83357940778285,53.74715198845318,15.496623970055886
23,2021-01-01 23:00:00,116.97223545469467,57.73191740585138,14.984096163164642
24,2021-01-02 00:00:00,121.21791349178481,60.23267007651904,14.646520076967175
25,2021-01-02 01:00:00,129.19392328440526,62.53673947086841,14.353733853110409
26,2021-01-02 02:00:00,141.3497957294931,64.79804008284772,13.969023174039929
27,2021-01-02 03:00:00,143.14118385490994,68.93531700921817,13.51421476632912
28,2021-01-02 04:00:00,131.85439373294997,71.60718902736787,13.21268253016762
29,2021-01-02 05:00:00,132.0523622851108,72.87635411879934,13.036050898962612
30,2021-01-02 06:00:00,129.36608083783864,72.78488469530492,12.831837331567264
31,2021-01-02 07:00:00,110.2283341328732,70.80225836038507,12.58365120451557
32,2021-01-02 08:00:00,100.93951938632368,65.96156683839219,13.355397980036043
33,2021-01-02 09:00:00,108.64171834411535,63.21936110238997,14.916885394988356
34,2021-01-02 10:00:00,115.74572385335321,58.851832673725696,16.352742396154003
35,2021-01-02 11:00:00,105.66694679400332,52.63345613704175,17.59993103999744
